Latitude,Municipality,Location,Longitude,Count
49.328325,WEST VANCOUVER,15TH ST & MARINE DR,-123.156774,3.0
49.328779,WEST VANCOUVER,15TH ST & CLYDE AVE,-123.156762,2.0
49.329686,WEST VANCOUVER,15TH ST & DUCHESS AVE,-123.156762,1.0
49.235577,VANCOUVER,W 40TH AVE # 002100 TO 002199,-123.15664,1.0
49.22988,VANCOUVER,W 46TH AVE & WEST BOULEVARD,-123.155761,1.0
49.330554,WEST VANCOUVER,ESQUIMALT AVE # 001400 TO 001499,-123.15557,1.0
49.23358,VANCOUVER,W 42ND AVE & WEST BOULEVARD,-123.155564,2.0
49.235567,VANCOUVER,W 40TH AVE & WEST BOULEVARD,-123.15554,1.0
49.236433,VANCOUVER,W 39TH AVE & WEST BOULEVARD,-123.155513,2.0
49.23086,VANCOUVER,ARBUTUS GREENWAY & EAST BOULEVARD & W 45TH AVE & WEST BOULEVARD,-123.155411,1.0
49.262898,VANCOUVER,W 10TH AVE & YEW ST,-123.155334,1.0
49.26386,VANCOUVER,W BROADWAY & YEW ST,-123.155298,3.0
49.234575,VANCOUVER,ARBUTUS GREENWAY & EAST BOULEVARD & W 41ST AVE & WEST BOULEVARD,-123.155268,10.0
49.265618,VANCOUVER,W 7TH AVE & YEW ST,-123.155235,1.0
49.238285,VANCOUVER,ARBUTUS GREENWAY & ARBUTUS ST & EAST BOULEVARD & POINT GREY SECONDARY SCHOOL ACCESS & W 37TH AVE & WEST BOULEVARD,-123.155147,1.0
49.268152,VANCOUVER,W 4TH AVE & YEW ST,-123.155141,3.0
49.269057,VANCOUVER,W 3RD AVE & YEW ST,-123.155106,1.0
49.270821,VANCOUVER,W 1ST AVE & YEW ST,-123.155043,1.0
49.233602,VANCOUVER,EAST BOULEVARD & W 42ND AVE,-123.155027,2.0
49.272584,VANCOUVER,CORNWALL AVE & YEW ST,-123.154979,1.0
49.233596,VANCOUVER,W 42ND AVE # 002076 TO 002099,-123.154685,1.0
49.327163,WEST VANCOUVER,14TH ST & ARGYLE AVE & BELLEVUE AVE,-123.154456,1.0
49.327919,WEST VANCOUVER,14TH ST & MARINE DR,-123.15437,2.0
49.337257,WEST VANCOUVER,14TH ST & LAWSON AVE,-123.154164,2.0
49.26904,VANCOUVER,W 3RD AVE # 002100 TO 002199,-123.153922,1.0
49.700399,SQUAMISH,SECOND AVE & WINNIPEG ST,-123.15349,1.0
49.242116,VANCOUVER,ARBUTUS ST & W 33RD AVE,-123.153482,3.0
49.245181,VANCOUVER,ARBUTUS ST & VALLEY DR,-123.153329,6.0
49.260049,VANCOUVER,ARBUTUS ST & W 13TH AVE,-123.153096,2.0
49.251529,VANCOUVER,ARBUTUS GREENWAY & ARBUTUS ST & W KING EDWARD AVE,-123.15308,4.0
49.258215,VANCOUVER,ARBUTUS ST & W 15TH AVE,-123.153076,2.0
49.261003,VANCOUVER,ARBUTUS ST & W 12TH AVE,-123.15306,3.0
49.261943,VANCOUVER,ARBUTUS ST & W 11TH AVE,-123.153001,2.0
49.262861,VANCOUVER,ARBUTUS ST & W 10TH AVE,-123.152974,2.0
49.263821,VANCOUVER,ARBUTUS ST & W BROADWAY,-123.152938,7.0
49.26476,VANCOUVER,ARBUTUS ST & W 8TH AVE,-123.152883,2.0
49.265582,VANCOUVER,ARBUTUS ST & W 7TH AVE,-123.152874,1.0
49.267248,VANCOUVER,ARBUTUS ST & W 5TH AVE,-123.152814,1.0
49.268116,VANCOUVER,ARBUTUS ST & W 4TH AVE,-123.152773,4.0
49.269023,VANCOUVER,ARBUTUS ST & W 3RD AVE,-123.152738,1.0
49.257288,VANCOUVER,ARBUTUS GREENWAY & ARBUTUS ST & EAST BOULEVARD & W 16TH AVE,-123.152709,4.0
49.707945,SQUAMISH,BUCKLEY AVE & CARSON PL,-123.152611,1.0
49.272549,VANCOUVER,ARBUTUS ST & CORNWALL AVE,-123.152601,2.0
49.170167,RICHMOND,ELMBRIDGE WAY & WESTMINSTER HWY,-123.152518,2.0
49.261005,VANCOUVER,ARBUTUS GREENWAY & W 12TH AVE,-123.152508,1.0
49.69997,SQUAMISH,CLEVELAND AVE & WINNIPEG ST,-123.152215,1.0
49.326831,WEST VANCOUVER,13TH ST & ARGYLE AVE & BELLEVUE AVE & PAR 3 RD,-123.152176,1.0
49.133518,RICHMOND,CONSTABLE GATE & STEVESTON HWY,-123.15177,1.0
49.327587,WEST VANCOUVER,13TH ST & KEITH RD & MARINE DR,-123.151627,2.0
49.181251,RICHMOND,GILBERT RD & RUSS BAKER WAY & TURNING LANE,-123.151581,1.0
49.268099,VANCOUVER,W 4TH AVE # 002000 TO 002099,-123.151581,1.0
49.170164,RICHMOND,AZURE BLVD & WESTMINSTER HWY,-123.151185,1.0
49.140972,RICHMOND,SHERIDAN RD & WILLIAMS RD,-123.150893,1.0
49.701572,SQUAMISH,CLEVELAND AVE & PEMBERTON AVE,-123.150875,3.0
49.263782,VANCOUVER,MAPLE ST & W BROADWAY,-123.150543,1.0
49.720298,SQUAMISH,DISCOVERY WAY # 039000 TO 039299,-123.150491,1.0
49.268081,VANCOUVER,MAPLE ST & W 4TH AVE,-123.150389,4.0
49.269864,VANCOUVER,MAPLE ST & W 2ND AVE,-123.150352,1.0
49.343264,WEST VANCOUVER,CROSS CREEK RD & RENTON RD & TYROL RD,-123.15028,1.0
49.272513,VANCOUVER,CORNWALL AVE & MAPLE ST,-123.150222,1.0
49.219479,VANCOUVER,ARBUTUS GREENWAY & CYPRESS ST & EAST BOULEVARD & W 57TH AVE & WEST BOULEVARD,-123.150094,2.0
49.155594,RICHMOND,BLUNDELL RD & MINLER RD,-123.149918,1.0
49.260993,VANCOUVER,W 12TH AVE # 001900 TO 001999,-123.149442,1.0
49.242052,VANCOUVER,CYPRESS ST & VALLEY DR & W 33RD AVE,-123.149436,1.0
49.170125,RICHMOND,WESTMINSTER HWY # 006804 TO 006998,-123.149396,1.0
49.70346,SQUAMISH,BUCKLEY AVE & CLEVELAND AVE & HUNTER PL,-123.14903,2.0
49.209472,VANCOUVER,ANGUS DR & SW MARINE DR,-123.148711,1.0
49.17465,RICHMOND,HOLLYBRIDGE WAY & RIVER RD,-123.148688,1.0
49.257221,VANCOUVER,CYPRESS ST & W 16TH AVE,-123.148371,1.0
49.217746,VANCOUVER,ANGUS DR & W 59TH AVE,-123.148313,1.0
49.228892,VANCOUVER,W 47TH AVE # 001800 TO 001849,-123.148274,1.0
49.260976,VANCOUVER,CYPRESS ST & W 12TH AVE,-123.14825,2.0
49.262787,VANCOUVER,CYPRESS ST & W 10TH AVE,-123.14818,1.0
49.29269,VANCOUVER,STANLEY PARK DR # 008832 TO 008975,-123.148078,1.0
49.267203,VANCOUVER,CYPRESS ST & W 5TH AVE,-123.148017,1.0
49.268045,VANCOUVER,CYPRESS ST & W 4TH AVE,-123.147977,1.0
49.268954,VANCOUVER,CYPRESS ST & W 3RD AVE,-123.147945,3.0
49.718229,SQUAMISH,FINCH DR & HWY 99 & INDUSTRIAL WAY & TURNING LANE,-123.147896,1.0
49.270704,VANCOUVER,CYPRESS ST & W 1ST AVE,-123.147876,3.0
49.139572,RICHMOND,GILBERT RD & PETTS RD,-123.147859,1.0
49.143816,RICHMOND,GILBERT CRES & GILBERT RD & GILHURST GATE & WOODWARDS RD,-123.147858,2.0
49.148298,RICHMOND,FRANCIS RD & GILBERT RD,-123.147831,2.0
49.272475,VANCOUVER,CORNWALL AVE & CYPRESS ST,-123.147806,4.0
49.133513,RICHMOND,GILBERT RD & STEVESTON HWY,-123.147802,2.0
49.155594,RICHMOND,BLUNDELL RD & GILBERT RD,-123.1478,3.0
49.161885,RICHMOND,GILBERT RD # 007000 TO 007169,-123.14778,2.0
49.162733,RICHMOND,GILBERT RD & GRANVILLE AVE,-123.147771,4.0
49.273519,VANCOUVER,CYPRESS ST & GREER AVE,-123.147767,1.0
49.274462,VANCOUVER,CREELMAN AVE & CYPRESS ST,-123.147747,1.0
49.170171,RICHMOND,GILBERT RD & WESTMINSTER HWY,-123.147705,6.0
49.173876,RICHMOND,HOLLYBRIDGE WAY & LANSDOWNE RD & PEARSON WAY,-123.147632,1.0
49.172767,RICHMOND,ELMBRIDGE WAY # 007000 TO 007099,-123.14726,1.0
49.326857,WEST VANCOUVER,11TH ST & MARINE DR,-123.147101,4.0
49.189536,RICHMOND,BOEING AVE & DOUGLAS CRES,-123.147061,1.0
49.264657,VANCOUVER,W 8TH AVE # 001800 TO 001899,-123.14692,1.0
49.219436,VANCOUVER,W 57TH AVE & WILTSHIRE ST,-123.146803,1.0
49.213257,VANCOUVER,ARBUTUS GREENWAY & EAST BOULEVARD & W 64TH AVE,-123.146742,1.0
49.697028,SQUAMISH,CHANNEL RD & LAURELWOOD RD & PEAKSIDE PL & UNSIGNED,-123.146634,1.0
49.174639,RICHMOND,PEARSON WAY # 006900 TO 007199,-123.146596,1.0
49.690853,SQUAMISH,HWY 99 & STAWAMUS RD & VALLEY DR & TURNING LANE,-123.146448,1.0
49.27155,VANCOUVER,CHESTNUT ST & YORK AVE,-123.146401,2.0
49.328185,WEST VANCOUVER,11TH ST & KEITH RD,-123.146097,1.0
49.257179,VANCOUVER,BURRARD ST & W 16TH AVE,-123.145979,1.0
49.259051,VANCOUVER,BURRARD ST & W 14TH AVE,-123.145937,1.0
49.260941,VANCOUVER,BURRARD ST & W 12TH AVE,-123.145866,3.0
49.176034,RICHMOND,GILBERT RD & RIVER RD,-123.145758,4.0
49.263701,VANCOUVER,BURRARD ST & W BROADWAY,-123.145756,4.0
49.266304,VANCOUVER,BURRARD ST & W 6TH AVE,-123.145662,2.0
49.268005,VANCOUVER,BURRARD ST & W 4TH AVE,-123.14564,5.0
49.173838,RICHMOND,GILBERT RD & LANSDOWNE RD,-123.145567,2.0
49.269782,VANCOUVER,BURRARD ST & W 2ND AVE,-123.145561,2.0
49.272406,VANCOUVER,BURRARD ST & CORNWALL AVE,-123.145229,1.0
49.695187,SQUAMISH,CLARKE DR & HWY 99 & TURNING LANE,-123.144797,1.0
49.172051,RICHMOND,ALDERBRIDGE WAY & ELMBRIDGE WAY,-123.144793,3.0
49.170178,RICHMOND,ALDERBRIDGE WAY & WESTMINSTER HWY,-123.14462,6.0
49.266283,VANCOUVER,W 6TH AVE # 001700 TO 001799,-123.144485,1.0
49.268882,VANCOUVER,W 3RD AVE # 001700 TO 001799,-123.1444,1.0
49.273172,VANCOUVER,BURRARD ST & BURRARD ST BRIDGE,-123.144127,1.0
49.174716,RICHMOND,ALDERBRIDGE WAY # 007500 TO 007739,-123.143777,1.0
49.208571,VANCOUVER,ADERA ST & SW MARINE DR,-123.143732,1.0
49.155605,RICHMOND,BLUNDELL RD & MOFFATT RD,-123.143717,1.0
49.157868,RICHMOND,MOFFATT RD # 007360 TO 007999,-123.143691,1.0
49.162674,RICHMOND,GRANVILLE AVE & MOFFATT RD,-123.143638,1.0
49.25714,VANCOUVER,PINE ST & W 16TH AVE,-123.143598,2.0
49.258986,VANCOUVER,PINE ST & W 14TH AVE,-123.143564,1.0
49.260882,VANCOUVER,PINE ST & W 12TH AVE,-123.143475,1.0
49.326693,WEST VANCOUVER,MAIN ST & MARINE DR,-123.143456,1.0
49.261764,VANCOUVER,PINE ST & W 11TH AVE,-123.143452,1.0
49.263662,VANCOUVER,PINE ST & W BROADWAY,-123.143414,2.0
49.267984,VANCOUVER,PINE ST & W 4TH AVE,-123.14324,1.0
49.269745,VANCOUVER,PINE ST & W 2ND AVE,-123.14317,1.0
49.288597,VANCOUVER,BEACH AVE & GILFORD ST,-123.142911,1.0
49.284569,VANCOUVER,BEACH AVE & BIDWELL ST,-123.142724,1.0
49.170187,RICHMOND,BOWLING GREEN RD & WESTMINSTER HWY,-123.142722,1.0
49.29056,VANCOUVER,CHILCO ST & COMOX ST,-123.142627,1.0
49.28768,VANCOUVER,BEACH AVE & DAVIE ST,-123.142371,1.0
49.192621,RICHMOND,AIRPORT CONNECTOR BRIDGE & AIRPORT STATION & ARTHUR LAING BRIDGE & BRIDGEPORT RD & CESSNA DR & CESSNA DR OFRP & GRANT MCCONACHIE WAY & GRANT MCCONACHIE WAY OFRP & GRANT MCCONACHIE WAY ONRP & MILLER RD & RUSS BAKER WAY & RUSS BAKER WAY OFRP & RUSS BAKER W,-123.14231,1.0
49.206054,VANCOUVER,SW MARINE DR # 008700 TO 008871,-123.142298,1.0
49.28727,VANCOUVER,DAVIE ST & DENMAN ST,-123.141822,4.0
49.285216,VANCOUVER,BIDWELL ST & MAXINE LANE,-123.141763,1.0
49.311996,VANCOUVER,ELDON TRAIL & LIONS GATE BRIDGE & STANLEY PARK CAUSEWAY,-123.141757,1.0
49.24946,VANCOUVER,ALEXANDRA ST & W KING EDWARD AVE,-123.141482,1.0
49.234359,VANCOUVER,CHURCHILL ST & W 41ST AVE,-123.141428,1.0
49.270843,VANCOUVER,FIR ST & W 1ST AVE,-123.141389,1.0
49.261738,VANCOUVER,FIR ST & W 11TH AVE,-123.141104,1.0
49.263614,VANCOUVER,FIR ST & W BROADWAY,-123.141026,3.0
49.291641,VANCOUVER,CHILCO ST & TED NORTHE LANE,-123.14101,1.0
49.26538,VANCOUVER,FIR ST & W 7TH AVE,-123.140927,1.0
49.290827,VANCOUVER,NELSON ST # 001900 TO 001999,-123.140882,2.0
49.16495,RICHMOND,MINORU BLVD & MINORU GATE & MALL ACCESS,-123.14081,1.0
49.269712,VANCOUVER,FIR ST & W 2ND AVE,-123.140791,1.0
49.287956,VANCOUVER,DENMAN ST & PENDRELL ST,-123.140773,1.0
49.268738,VANCOUVER,ARBUTUS GREENWAY & FIR ST & W 3RD AVE & TURNING LANE,-123.140682,3.0
49.196553,RICHMOND,TEMPLETON STATION RD # 007899 TO 007899,-123.140635,1.0
49.207069,VANCOUVER,GRANVILLE ST & W 71ST AVE,-123.140585,3.0
49.176289,RICHMOND,ALDERBRIDGE WAY & MINORU BLVD,-123.140536,1.0
49.208534,VANCOUVER,GRANVILLE ST & W 70TH AVE,-123.140534,5.0
49.209524,VANCOUVER,GRANVILLE ST # 008400 TO 008599,-123.140498,1.0
49.205303,VANCOUVER,GRANVILLE ST & MILTON ST & SW MARINE DR,-123.140462,1.0
49.210514,VANCOUVER,GRANVILLE ST & W 68TH AVE,-123.140462,1.0
49.210886,VANCOUVER,GRANVILLE ST & W 67TH AVE,-123.140448,1.0
49.326912,WEST VANCOUVER,MARINE DR & PARK ROYAL NORTH & PARK ROYAL SOUTH,-123.140446,3.0
49.213145,VANCOUVER,GRANVILLE ST & W 64TH AVE,-123.140369,2.0
49.158334,RICHMOND,ABERCROMBIE DR & MINORU BLVD,-123.140304,1.0
49.170714,RICHMOND,MINORU BLVD # 005951 TO 005999,-123.14026,1.0
49.286241,VANCOUVER,BIDWELL ST & DAVIE ST,-123.140236,1.0
49.168714,RICHMOND,GOLLNER AVE & MINORU BLVD & MALL ACCESS,-123.140224,1.0
49.162737,RICHMOND,GRANVILLE AVE & MINORU BLVD,-123.140216,10.0
49.217369,VANCOUVER,GRANVILLE ST & PARK DR & W 59TH AVE,-123.140216,3.0
49.170201,RICHMOND,MINORU BLVD & WESTMINSTER HWY,-123.140204,4.0
49.173033,RICHMOND,MINORU BLVD # 005700 TO 005899,-123.140177,1.0
49.219331,VANCOUVER,GRANVILLE ST & W 57TH AVE,-123.140129,1.0
49.221704,VANCOUVER,GRANVILLE ST & W 54TH AVE,-123.140015,2.0
49.287456,VANCOUVER,PENDRELL ST # 001700 TO 001799,-123.139988,1.0
49.22408,VANCOUVER,GRANVILLE ST & W 52ND AVE,-123.139929,1.0
49.325809,WEST VANCOUVER,PARK ROYAL SOUTH # 001131 TO 003000,-123.139912,1.0
49.226966,VANCOUVER,GRANVILLE ST & W 49TH AVE,-123.13981,3.0
49.288672,VANCOUVER,COMOX ST & DENMAN ST,-123.139697,4.0
49.234343,VANCOUVER,GRANVILLE ST & W 41ST AVE,-123.139623,3.0
49.235364,VANCOUVER,GRANVILLE ST & W 40TH AVE,-123.139588,1.0
49.281576,VANCOUVER,BEACH AVE & BROUGHTON ST,-123.139518,2.0
49.285732,VANCOUVER,DAVIE ST # 001600 TO 001699,-123.139453,1.0
49.238013,VANCOUVER,GRANVILLE ST & W 37TH AVE,-123.139448,2.0
49.241887,VANCOUVER,GRANVILLE ST & W 33RD AVE,-123.139312,1.0
49.207049,VANCOUVER,FRENCH ST & W 71ST AVE,-123.139264,1.0
49.208596,VANCOUVER,FRENCH ST & W 70TH AVE,-123.13921,2.0
49.24368,VANCOUVER,GRANVILLE ST & W 32ND AVE,-123.139206,1.0
49.284884,VANCOUVER,CARDERO ST & PANTAGES LANE,-123.139193,1.0
49.247416,VANCOUVER,GRANVILLE ST & NANTON AVE,-123.139168,1.0
49.248332,VANCOUVER,GRANVILLE ST & W 26TH AVE,-123.139148,1.0
49.249411,VANCOUVER,GRANVILLE ST & W KING EDWARD AVE,-123.139097,1.0
49.259821,VANCOUVER,W 13TH AVE # 001500 TO 001529,-123.139086,1.0
49.257053,VANCOUVER,GRANVILLE ST & MARPOLE AVE & W 16TH AVE,-123.138793,3.0
49.258014,VANCOUVER,GRANVILLE ST & W 15TH AVE,-123.138741,1.0
49.2608,VANCOUVER,GRANVILLE ST & W 12TH AVE,-123.138697,1.0
49.285223,VANCOUVER,CARDERO ST & DAVIE ST,-123.13867,2.0
49.28938,VANCOUVER,DENMAN ST & NELSON ST,-123.138616,3.0
49.26171,VANCOUVER,GRANVILLE ST & W 11TH AVE,-123.138572,2.0
49.263589,VANCOUVER,GRANVILLE ST & W BROADWAY,-123.138562,5.0
49.262638,VANCOUVER,GRANVILLE ST & W 10TH AVE,-123.138541,2.0
49.184696,RICHMOND,CAMBIE RD & RIVER RD,-123.138499,1.0
49.265342,VANCOUVER,GRANVILLE ST & W 7TH AVE,-123.138499,1.0
49.266182,VANCOUVER,GRANVILLE ST & W 6TH AVE,-123.138468,1.0
49.266772,VANCOUVER,GRANVILLE ST & W 5TH AVE,-123.138455,1.0
49.28233,VANCOUVER,BROUGHTON ST & HARWOOD ST,-123.138434,1.0
49.280513,VANCOUVER,BEACH AVE & JERVIS ST,-123.138363,1.0
49.285584,VANCOUVER,CARDERO ST & SEE-EM-IA LANE,-123.13811,1.0
49.289751,VANCOUVER,DENMAN ST & TED NORTHE LANE,-123.138042,1.0
49.233344,VANCOUVER,CARTIER ST # 005700 TO 005899,-123.138027,1.0
49.227825,VANCOUVER,W 48TH AVE # 001400 TO 001499,-123.138013,1.0
49.234282,VANCOUVER,CARTIER ST & W 41ST AVE,-123.137993,1.0
49.26933,VANCOUVER,ANDERSON ST & LAMEYS MILL RD,-123.137797,1.0
49.216576,VANCOUVER,CARTIER ST & PARK DR,-123.137557,1.0
49.29007,VANCOUVER,BARCLAY ST & DENMAN ST,-123.137549,2.0
49.284452,VANCOUVER,DAVIE ST & NICOLA ST,-123.137481,1.0
49.177331,RICHMOND,ALDERBRIDGE WAY # 007912 TO 007998,-123.137436,1.0
49.282982,VANCOUVER,BROUGHTON ST & BURNABY ST,-123.137393,1.0
49.170173,RICHMOND,WESTMINSTER HWY # 007850 TO 007998,-123.13729,1.0
49.269956,VANCOUVER,ANDERSON ST & ISLAND PARK WALK,-123.137115,2.0
49.288355,VANCOUVER,BIDWELL ST & NELSON ST,-123.13708,1.0
49.292474,VANCOUVER,GILFORD ST & ROBSON ST,-123.137027,2.0
49.176377,RICHMOND,NO 3 RD # 005001 TO 005489,-123.13681,2.0
49.167696,RICHMOND,NO 3 RD & MALL ACCESS,-123.136745,1.0
49.173863,RICHMOND,LANSDOWNE RD & NO 3 RD,-123.136744,10.0
49.294457,VANCOUVER,STANLEY PARK CAUSEWAY & W GEORGIA ST,-123.136721,2.0
49.140885,RICHMOND,NO 3 RD & WILLIAMS RD,-123.136704,3.0
49.148285,RICHMOND,FRANCIS RD & NO 3 RD,-123.136673,2.0
49.150659,RICHMOND,BOWCOCK RD & NO 3 RD & PENNY LANE,-123.136671,1.0
49.151888,RICHMOND,LUCAS RD & NO 3 RD,-123.136668,1.0
49.182858,RICHMOND,BROWNGATE RD & NO 3 RD,-123.136665,2.0
49.179742,RICHMOND,LESLIE RD & NO 3 RD,-123.136655,2.0
49.155579,RICHMOND,BLUNDELL RD & NO 3 RD,-123.136646,1.0
49.165613,RICHMOND,NO 3 RD # 006401 TO 006799,-123.136632,2.0
49.169503,RICHMOND,NO 3 RD # 006001 TO 006159,-123.136617,1.0
49.17121,RICHMOND,FIRBRIDGE WAY & NO 3 RD,-123.136612,1.0
49.17738,RICHMOND,ALDERBRIDGE WAY & NO 3 RD,-123.136585,5.0
49.160971,RICHMOND,BENNETT RD & NO 3 RD & TURNING LANE,-123.136579,5.0
49.162725,RICHMOND,GRANVILLE AVE & NO 3 RD,-123.136579,13.0
49.164716,RICHMOND,NO 3 RD & PARK RD & MALL ACCESS,-123.136563,5.0
49.172017,RICHMOND,ACKROYD RD & NO 3 RD,-123.136554,2.0
49.166509,RICHMOND,COOK RD & NO 3 RD & MALL ACCESS,-123.136548,6.0
49.170211,RICHMOND,NO 3 RD & WESTMINSTER HWY,-123.136548,8.0
49.168832,RICHMOND,NO 3 RD & SABA RD,-123.136547,6.0
49.286612,VANCOUVER,CARDERO ST & COMOX ST,-123.136536,1.0
49.290777,VANCOUVER,DENMAN ST & HARO ST,-123.136527,3.0
49.163474,RICHMOND,ANDERSON RD & NO 3 RD,-123.136519,1.0
49.184649,RICHMOND,CAMBIE RD & NO 3 RD,-123.136506,5.0
49.285153,VANCOUVER,NICOLA ST & PENDRELL ST,-123.136379,1.0
49.326336,WEST VANCOUVER,MAIN ST # 000700 TO 000754,-123.136357,1.0
49.257963,VANCOUVER,HEMLOCK ST & MARPOLE AVE & W 15TH AVE,-123.136307,1.0
49.283711,VANCOUVER,BROUGHTON ST & DAVIE ST,-123.136303,4.0
49.259784,VANCOUVER,HEMLOCK ST & W 13TH AVE,-123.136244,1.0
49.347776,WEST VANCOUVER,EYREMOUNT DR & KNOCKMAROON RD,-123.136226,1.0
49.260754,VANCOUVER,HEMLOCK ST & W 12TH AVE,-123.136209,4.0
49.207001,VANCOUVER,MONTCALM ST & W 71ST AVE,-123.136199,2.0
49.261655,VANCOUVER,HEMLOCK ST & W 11TH AVE,-123.136174,1.0
49.267228,VANCOUVER,HEMLOCK ST & W 4TH AVE,-123.136137,1.0
49.263559,VANCOUVER,HEMLOCK ST & W BROADWAY,-123.136088,4.0
49.265302,VANCOUVER,HEMLOCK ST & W 7TH AVE,-123.136066,1.0
49.289058,VANCOUVER,BARCLAY ST & BIDWELL ST,-123.135977,1.0
49.299573,VANCOUVER,PIPELINE RD & ROSE GARDEN LANE & PARK ACCESS ROAD,-123.135867,1.0
49.280378,VANCOUVER,BUTE ST & HARWOOD ST,-123.135495,1.0
49.291479,VANCOUVER,DENMAN ST & ROBSON ST,-123.135476,6.0
49.277593,VANCOUVER,BEACH AVE & THURLOW ST,-123.135424,1.0
49.201054,VANCOUVER,HUDSON ST & W 77TH AVE,-123.135397,1.0
49.285856,VANCOUVER,COMOX ST & NICOLA ST,-123.135376,2.0
49.740801,SQUAMISH,GARIBALDI WAY & HWY 99 & TURNING LANE,-123.135232,2.0
49.179738,RICHMOND,LESLIE RD # 008000 TO 008199,-123.135231,1.0
49.16267,RICHMOND,GRANVILLE AVE # 008000 TO 008198,-123.135127,1.0
49.289762,VANCOUVER,BIDWELL ST & HARO ST,-123.134926,1.0
49.32717,WEST VANCOUVER,MARINE DR & TAYLOR WAY & TURNING LANE,-123.134922,1.0
49.28281,VANCOUVER,DAVIE ST & JERVIS ST,-123.134916,1.0
49.334457,WEST VANCOUVER,INGLEWOOD AVE & TAYLOR WAY,-123.134902,1.0
49.325801,WEST VANCOUVER,PARK ROYAL SOUTH & TAYLOR WAY,-123.134894,1.0
49.20571,VANCOUVER,HUDSON ST & W 72ND AVE,-123.134687,1.0
49.290973,VANCOUVER,ROBSON ST # 001700 TO 001799,-123.134677,1.0
49.271558,VANCOUVER,GRANVILLE BRIDGE,-123.134551,2.0
49.203121,VANCOUVER,HUDSON ST & MARPOLE LOOP & SW MARINE DR & SW MARINE DR ONRAMP & TURNING LANE,-123.134514,1.0
49.208533,VANCOUVER,HUDSON ST & W 70TH AVE,-123.134489,2.0
49.278256,VANCOUVER,PACIFIC ST & THURLOW ST,-123.134424,3.0
49.292192,VANCOUVER,ALBERNI ST & DENMAN ST,-123.134398,2.0
49.288018,VANCOUVER,BARCLAY ST & CARDERO ST,-123.13437,1.0
49.286548,VANCOUVER,NELSON ST & NICOLA ST,-123.13431,1.0
49.285092,VANCOUVER,BROUGHTON ST & COMOX ST,-123.1342,2.0
49.1738,RICHMOND,LANSDOWNE RD # 008000 TO 008398,-123.13411,2.0
49.171995,RICHMOND,ACKROYD RD # 008100 TO 008399,-123.134012,1.0
49.178361,RICHMOND,ALEXANDRA RD & HAZELBRIDGE WAY,-123.13398,2.0
49.257854,VANCOUVER,BIRCH ST & W 15TH AVE,-123.133919,1.0
49.179734,RICHMOND,HAZELBRIDGE WAY & LESLIE RD,-123.133865,1.0
49.276011,VANCOUVER,BEACH AVE & BURRARD ST,-123.133776,1.0
49.162724,RICHMOND,BUSWELL ST & GRANVILLE AVE,-123.133733,1.0
49.263519,VANCOUVER,BIRCH ST & W BROADWAY,-123.13372,3.0
49.163493,RICHMOND,ANDERSON RD & BUSWELL ST,-123.133718,2.0
49.16471,RICHMOND,BUSWELL ST & PARK RD,-123.133718,1.0
49.292623,VANCOUVER,DENMAN ST & W GEORGIA ST,-123.133718,4.0
49.166492,RICHMOND,BUSWELL ST & COOK RD,-123.133694,2.0
49.170158,RICHMOND,BUSWELL ST & WESTMINSTER HWY,-123.133656,3.0
49.234124,VANCOUVER,SELKIRK ST & W 41ST AVE,-123.133356,2.0
49.281806,VANCOUVER,BUTE ST & DAVIE ST,-123.133352,3.0
49.288787,VANCOUVER,CARDERO ST & HARO ST,-123.13334,1.0
49.278981,VANCOUVER,HARWOOD ST & THURLOW ST,-123.133325,2.0
49.183536,RICHMOND,HAZELBRIDGE WAY # 004147 TO 004183,-123.133217,1.0
49.208513,VANCOUVER,SELKIRK ST & W 70TH AVE,-123.13315,1.0
49.735017,SQUAMISH,GLENALDER PL & MAMQUAM RD,-123.132861,1.0
49.284212,VANCOUVER,COMOX ST & JERVIS ST,-123.13283,1.0
49.279335,VANCOUVER,MAXINE LANE & THURLOW ST,-123.132781,1.0
49.217211,VANCOUVER,SELKIRK ST & W 59TH AVE,-123.132719,1.0
49.188865,RICHMOND,CAPSTAN WAY & NO 3 RD & TURNING LANE,-123.132513,2.0
49.265249,VANCOUVER,W 7TH AVE # 001200 TO 001299,-123.132471,1.0
49.184685,RICHMOND,CAMBIE RD & HAZELBRIDGE WAY,-123.132463,3.0
49.276982,VANCOUVER,BURRARD ST & BURRARD ST BRIDGE & PACIFIC ST,-123.132453,1.0
49.1868,RICHMOND,HAZELBRIDGE WAY & SWEET AVE,-123.132398,1.0
49.278325,VANCOUVER,HARWOOD ST # 001000 TO 001099,-123.132336,1.0
49.282527,VANCOUVER,BUTE ST & PENDRELL ST,-123.132325,1.0
49.281095,VANCOUVER,DAVIE ST # 001100 TO 001199,-123.132283,1.0
49.279657,VANCOUVER,BURNABY ST & THURLOW ST,-123.132241,2.0
49.287957,VANCOUVER,HARO ST & NICOLA ST,-123.13219,1.0
49.007691,DELTA,FERRY CAUSEWAY # 000001 TO 000008,-123.132168,2.0
49.286512,VANCOUVER,BARCLAY ST & BROUGHTON ST,-123.132058,1.0
49.248223,VANCOUVER,SELKIRK ST & W 26TH AVE,-123.132039,1.0
49.266646,VANCOUVER,ALDER CROSSING & LAMEYS MILL RD,-123.132012,1.0
